year,make,model,trim
2020,Acura,ILX,ILX
2020,Acura,MDX,MDX AWD
2020,Acura,MDX,MDX AWD A-SPEC
2020,Acura,MDX,MDX FWD
2020,Acura,MDX,MDX Hybrid AWD
2020,Acura,NSX,NSX Hybrid
2020,Acura,RDX,RDX AWD
2020,Acura,RDX,RDX AWD A-SPEC
2020,Acura,RDX,RDX FWD
2020,Acura,RDX,RDX FWD A-SPEC
2020,Acura,RLX,RLX
2020,Acura,RLX,RLX Hybrid
2020,Acura,TLX,TLX AWD
2020,Acura,TLX,TLX AWD A-SPEC
2020,Acura,TLX,TLX FWD
2020,Acura,TLX,TLX FWD A-SPEC
2020,Alfa Romeo,4C,4C
2020,Alfa Romeo,Giulia,Giulia
2020,Alfa Romeo,Giulia,Giulia AWD
2020,Alfa Romeo,Stelvio,Stelvio
2020,Alfa Romeo,Stelvio,Stelvio AWD
2020,Aston Martin,DB11,DB11 V12
2020,Aston Martin,DB11,DB11 V8
2020,Aston Martin,DBS,DBS
2020,Aston Martin,Vantage,Vantage Manual
2020,Aston Martin,Vantage,Vantage V8
2020,Audi,A3,A3
2020,Audi,A3,A3 Cabriolet quattro
2020,Audi,A3,A3 quattro
2020,Audi,A4,A4
2020,Audi,A4,A4 allroad quattro
2020,Audi,A4,A4 quattro
2020,Audi,A5,A5 Cabriolet quattro
2020,Audi,A5,A5 quattro
2020,Audi,A5,A5 Sportback quattro
2020,Audi,A6,A6 Allroad
2020,Audi,A6,A6 quattro
2020,Audi,A7,A7 quattro
2020,Audi,A8,A8 L
2020,Audi,e-tron,e-tron Sportback
2020,Audi,Q3,Q3 quattro
2020,Audi,Q5,Q5
2020,Audi,Q7,Q7
2020,Audi,Q8,Q8
2020,Audi,R8,R8 AWD
2020,Audi,R8,R8 Spyder AWD
2020,Audi,RS,RS3
2020,Audi,RS Q8,RS Q8
2020,Audi,S3,S3
2020,Audi,S4,S4
2020,Audi,S5,S5
2020,Audi,S5,S5 Cabriolet
2020,Audi,S5,S5 Sportback
2020,Audi,S6,S6
2020,Audi,S7,S7
2020,Audi,S8,S8
2020,Audi,SQ5,SQ5
2020,Audi,SQ7,SQ7
2020,Audi,SQ8,SQ8
2020,Audi,TT,TT Coupe quattro
2020,Audi,TT,TT Roadster quattro
2020,Audi,TT,TT RS
2020,Audi,TTS,TTS Coupe
2020,Bentley,Bentayga,Bentayga
2020,Bentley,Continental,Continental GT
2020,Bentley,Continental,Continental GT Convertible
2020,Bentley,Continental GT Convertible,Continental GT Convertible
2020,Bentley,Flying Spur,Flying Spur
2020,Bentley,Mulsanne,Mulsanne
2020,BMW,2 Series,228i xDrive Gran Coupe
2020,BMW,2 Series,230i Convertible
2020,BMW,2 Series,230i Coupe
2020,BMW,2 Series,230i xDrive Convertible
2020,BMW,2 Series,230i xDrive Coupe
2020,BMW,2 Series,M235i xDrive
2020,BMW,3 Series,330i
2020,BMW,3 Series,330i xDrive
2020,BMW,4 Series,430i Convertible
2020,BMW,4 Series,430i Coupe
2020,BMW,4 Series,430i Gran Coupe
2020,BMW,4 Series,430i xDrive Convertible
2020,BMW,4 Series,430i xDrive Coupe
2020,BMW,4 Series,430i xDrive Gran Coupe
2020,BMW,4 Series,440i Convertible
2020,BMW,4 Series,440i Coupe
2020,BMW,4 Series,440i Gran Coupe
2020,BMW,4 Series,440i xDrive Convertible
2020,BMW,4 Series,440i xDrive Coupe
2020,BMW,4 Series,440i xDrive Gran Coupe
2020,BMW,5 Series,530e
2020,BMW,5 Series,530e xDrive
2020,BMW,5 Series,530i
2020,BMW,5 Series,530i xDrive
2020,BMW,5 Series,540i
2020,BMW,5 Series,540i xDrive
2020,BMW,7 Series,740i
2020,BMW,7 Series,740i xDrive
2020,BMW,7 Series,745e xDrive
2020,BMW,7 Series,750i xDrive
2020,BMW,7 Series,Alpina B7
2020,BMW,8 Series,840i Convertible
2020,BMW,8 Series,840i Coupe
2020,BMW,8 Series,840i Gran Coupe
2020,BMW,8 Series,840i xDrive Convertible
2020,BMW,8 Series,840i xDrive Coupe
2020,BMW,8 Series,840i xDrive Gran Coupe
2020,BMW,i3,i3
2020,BMW,i3,i3 with Range Extender
2020,BMW,i3,i3s
2020,BMW,i3,i3s with Range Extender
2020,BMW,i8,I8 Coupe
2020,BMW,i8,I8 Roadster
2020,BMW,M,M2 Competition Coupe
2020,BMW,M,M2 CS Coupe
2020,BMW,M,M240i Convertible
2020,BMW,M,M240i Coupe
2020,BMW,M,M240i Coupe M Performance
2020,BMW,M,M240i xDrive Convertible
2020,BMW,M,M240i xDrive Coupe
2020,BMW,M,M240i xDrive Coupe M Performance
2020,BMW,M,M340i
2020,BMW,M,M340i xDrive
2020,BMW,M,M4 Convertible
2020,BMW,M,M4 Convertible Competition
2020,BMW,M,M4 Coupe
2020,BMW,M,M4 Coupe Competition
2020,BMW,M,M4 CS
2020,BMW,M,M5
2020,BMW,M,M5 Competition
2020,BMW,M,M550i xDrive
2020,BMW,M,M760i xDrive
2020,BMW,M,M8 Competition Convertible
2020,BMW,M,M8 Competition Coupe
2020,BMW,M,M8 Competition Gran Coupe
2020,BMW,M,M8 Convertible
2020,BMW,M,M8 Coupe
2020,BMW,M,M8 Gran Coupe
2020,BMW,M,M850i xDrive Convertible
2020,BMW,M,M850i xDrive Coupe
2020,BMW,M,M850i xDrive Gran Coupe
2020,BMW,X1,X1 sDrive28i
2020,BMW,X1,X1 xDrive28i
2020,BMW,X2,X2 M35i
2020,BMW,X2,X2 sDrive28i
2020,BMW,X2,X2 xDrive28i
2020,BMW,X3,X3 M
2020,BMW,X3,X3 M Competition
2020,BMW,X3,X3 M40i
2020,BMW,X3,X3 sDrive30i
2020,BMW,X3,X3 xDrive30e
2020,BMW,X3,X3 xDrive30i
2020,BMW,X4,X4 M
2020,BMW,X4,X4 M Competition
2020,BMW,X4,X4 M40i
2020,BMW,X4,X4 xDrive30i
2020,BMW,X5,X5 M
2020,BMW,X5,X5 M Competition
2020,BMW,X5,X5 M50i
2020,BMW,X5,X5 sDrive40i
2020,BMW,X5,X5 xDrive40i
2020,BMW,X5,X5 xDrive50i
2020,BMW,X6,X6 M
2020,BMW,X6,X6 M Competition
2020,BMW,X6,X6 M50i
2020,BMW,X6,X6 sDrive40i
2020,BMW,X6,X6 xDrive40i
2020,BMW,X7,X7 M50i
2020,BMW,X7,X7 xDrive40i
2020,BMW,X7,X7 xDrive50i
2020,BMW,Z4,Z4 M40i
2020,BMW,Z4,Z4 sDrive30i
2020,Bugatti,Chiron,Chiron
2020,Bugatti,Divo,Divo
2020,Buick,Enclave,Enclave AWD
2020,Buick,Enclave,Enclave FWD
2020,Buick,Encore,Encore AWD
2020,Buick,Encore,Encore FWD
2020,Buick,Encore,Encore GX AWD
2020,Buick,Encore,Encore GX FWD
2020,Buick,Envision,Envision AWD
2020,Buick,Envision,Envision FWD
2020,Buick,Regal,Regal
2020,Buick,Regal,Regal AWD
2020,Buick,Regal,Regal TourX AWD
2020,BYD,e6,e6
2020,Cadillac,CT4,CT4
2020,Cadillac,CT4,CT4 AWD
2020,Cadillac,CT4,CT4 V
2020,Cadillac,CT4,CT4 V AWD
2020,Cadillac,CT5,CT5
2020,Cadillac,CT5,CT5 AWD
2020,Cadillac,CT5,CT5 V
2020,Cadillac,CT5,CT5 V AWD
2020,Cadillac,CT6,CT6 AWD
2020,Cadillac,Escalade,Escalade 2WD
2020,Cadillac,Escalade,Escalade 4WD
2020,Cadillac,XT4,XT4 AWD
2020,Cadillac,XT4,XT4 FWD
2020,Cadillac,XT5,XT5 AWD
2020,Cadillac,XT5,XT5 FWD
2020,Cadillac,XT6,XT6 AWD
2020,Cadillac,XT6,XT6 FWD
2020,Chevrolet,Blazer,Blazer AWD
2020,Chevrolet,Blazer,Blazer FWD
2020,Chevrolet,Bolt EV,Bolt EV
2020,Chevrolet,Camaro,Camaro
2020,Chevrolet,Colorado,Colorado 2WD
2020,Chevrolet,Colorado,Colorado 4WD
2020,Chevrolet,Colorado,Colorado ZR2 4WD
2020,Chevrolet,Corvette,Corvette
2020,Chevrolet,Equinox,Equinox AWD
2020,Chevrolet,Equinox,Equinox FWD
2020,Chevrolet,Impala,Impala
2020,Chevrolet,Malibu,Malibu
2020,Chevrolet,Silverado,Silverado 2WD
2020,Chevrolet,Silverado,Silverado 4WD
2020,Chevrolet,Silverado,Silverado 4WD TrailBoss
2020,Chevrolet,Silverado,Silverado Cab Chassis 2WD
2020,Chevrolet,Silverado,Silverado Cab Chassis 4WD
2020,Chevrolet,Sonic,Sonic
2020,Chevrolet,Sonic,Sonic 5
2020,Chevrolet,Spark,Spark
2020,Chevrolet,Spark,Spark ACTIV
2020,Chevrolet,Suburban,Suburban C1500 2WD
2020,Chevrolet,Suburban,Suburban K1500 4WD
2020,Chevrolet,Tahoe,Tahoe C1500 2WD
2020,Chevrolet,Tahoe,Tahoe K1500 4WD
2020,Chevrolet,Traverse,Traverse AWD
2020,Chevrolet,Traverse,Traverse FWD
2020,Chevrolet,Trax,Trax AWD
2020,Chevrolet,Trax,Trax FWD
2020,Chrysler,300,300
2020,Chrysler,300,300 AWD
2020,Chrysler,Pacifica,Pacifica
2020,Chrysler,Pacifica,Pacifica AWD
2020,Chrysler,Pacifica,Pacifica Hybrid
2020,Chrysler,Voyager,Voyager
2020,Dodge,Challenger,Challenger
2020,Dodge,Challenger,Challenger AWD
2020,Dodge,Challenger,Challenger SRT
2020,Dodge,Challenger,Challenger SRT Widebody
2020,Dodge,Challenger,Challenger Widebody
2020,Dodge,Charger,Charger
2020,Dodge,Charger,Charger AWD
2020,Dodge,Charger,Charger SRT Widebody
2020,Dodge,Charger,Charger Widebody
2020,Dodge,Durango,Durango AWD
2020,Dodge,Durango,Durango RWD
2020,Dodge,Durango,Durango SRT AWD
2020,Dodge,Grand Caravan,Grand Caravan
2020,Dodge,Journey,Journey
2020,Ferrari,488 Pista,488 Pista
2020,Ferrari,488 Pista Spider,488 Pista Spider
2020,Ferrari,812 Superfast,812 Superfast
2020,Ferrari,F8 Tributo,F8 Tributo
2020,Ferrari,GTC4Lusso,GTC4Lusso
2020,Ferrari,GTC4Lusso,GTC4Lusso T
2020,Ferrari,Portofino,Portofino
2020,Fiat,124 Spider,124 Spider
2020,Fiat,500,500 L
2020,Fiat,500,500X AWD
2020,Ford,EcoSport,EcoSport AWD
2020,Ford,EcoSport,EcoSport FWD
2020,Ford,Edge,Edge AWD
2020,Ford,Edge,Edge FWD
2020,Ford,Escape,Escape AWD
2020,Ford,Escape,Escape AWD HEV
2020,Ford,Escape,Escape FWD
2020,Ford,Escape,Escape FWD HEV
2020,Ford,Escape,Escape FWD PHEV
2020,Ford,Expedition,Expedition 2WD
2020,Ford,Expedition,Expedition 4WD
2020,Ford,Expedition,Expedition MAX 2WD
2020,Ford,Expedition,Expedition MAX 4WD
2020,Ford,Explorer,Explorer AWD
2020,Ford,Explorer,Explorer FFV AWD
2020,Ford,Explorer,Explorer HEV AWD
2020,Ford,Explorer,Explorer HEV RWD
2020,Ford,Explorer,Explorer RWD
2020,Ford,F150,F150 2WD BASE PAYLOAD LT TIRE
2020,Ford,F150,F150 2WD FFV BASE PAYLOAD LT
2020,Ford,F150,F150 5.0L 2WD FFV GVWR>7599 LBS
2020,Ford,F150,F150 Pickup 2WD
2020,Ford,F150,F150 Pickup 2WD FFV
2020,Ford,F150,F150 Pickup 2WD Limited
2020,Ford,F150,F150 Pickup 4WD
2020,Ford,F150,F150 Pickup 4WD FFV
2020,Ford,F150,F150 Pickup 4WD Limited
2020,Ford,F150,F150 Pickup 4WD XL/XLT
2020,Ford,F150,F150 RAPTOR 4WD
2020,Ford,Fusion,Fusion AWD
2020,Ford,Fusion,Fusion Energi Plug-in Hybrid
2020,Ford,Fusion,Fusion FWD
2020,Ford,Fusion,Fusion Hybrid FWD
2020,Ford,Fusion,Fusion Hybrid Taxi
2020,Ford,Fusion,Fusion Special Service PHEV
2020,Ford,GT,GT
2020,Ford,Mustang,Mustang
2020,Ford,Mustang,Mustang Bullitt
2020,Ford,Mustang,Mustang Convertible
2020,Ford,Mustang,Mustang HO Convertible
2020,Ford,Mustang,Mustang HO Coupe
2020,Ford,Mustang,Shelby GT350 Mustang
2020,Ford,Mustang,Shelby GT500 Mustang
2020,Ford,Ranger,Ranger 2WD
2020,Ford,Ranger,Ranger 2WD Incomplete
2020,Ford,Ranger,Ranger 4WD
2020,Ford,Transit Connect,Transit Connect USPS
2020,Ford,Transit Connect,Transit Connect Van 2WD
2020,Ford,Transit Connect,Transit Connect Van FFV
2020,Ford,Transit Connect,Transit Connect Wagon LWB FFV
2020,Ford,Transit Connect,Transit Connect Wagon LWB FWD
2020,Ford,Transit T150 Wagon,Transit T150 Wagon 2WD FFV
2020,Ford,Transit T150 Wagon,Transit T150 Wagon 4WD FFV
2020,Genesis,G70,G70 AWD
2020,Genesis,G70,G70 RWD
2020,Genesis,G80,G80 AWD
2020,Genesis,G80,G80 RWD
2020,Genesis,G90,G90 AWD
2020,Genesis,G90,G90 RWD
2020,GMC,Acadia,Acadia AWD
2020,GMC,Acadia,Acadia FWD
2020,GMC,Canyon,Canyon 2WD
2020,GMC,Canyon,Canyon 4WD
2020,GMC,Sierra,Sierra 2WD
2020,GMC,Sierra,Sierra 4WD
2020,GMC,Sierra,Sierra 4WD AT4
2020,GMC,Sierra,Sierra Cab Chassis 2WD
2020,GMC,Sierra,Sierra Cab Chassis 4WD
2020,GMC,Terrain,Terrain AWD
2020,GMC,Terrain,Terrain FWD
2020,GMC,Yukon,Yukon C1500 2WD
2020,GMC,Yukon,Yukon C1500 XL 2WD
2020,GMC,Yukon,Yukon K1500 4WD
